%% LAL: 7.1.5 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALFrame: 1.6.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALMetaIO: 2.1.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALSimulation: 3.1.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALBurst: 1.5.10 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALInspiral: 2.0.4 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALPulsar: 3.1.1 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALInference: 3.0.1 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALApps: 7.4.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% argv[0]: '/home/m206265/.local/bin/lalapps_ComputeAntennaPattern'
%% argv[1]: '-a'
%% argv[2]: '1.45968'
%% argv[3]: '-d'
%% argv[4]: '0.38422'
%% argv[5]: '--ephemSun=/home/m206265/lalapps_work/data/sun00-19-DE405.dat'
%% argv[6]: '--ephemEarth=/home/m206265/lalapps_work/data/earth00-19-DE405.dat'
%% argv[7]: '-I'
%% argv[8]: 'L1'
%% argv[9]: '-T'
%% argv[10]: '/home/m206265/lalapps_work/data/O2_1_L1_tslist.txt'
%% argv[11]: '--Tsft=1800'
%% argv[12]: '--noiseSqrtShX=0.00751'
%% argv[13]: '-o'
%% argv[14]: 'AntPatt_L1.txt'
%% argv[15]: '-O'
%% argv[16]: 'ABCD_L1.txt'
%% columns:
%% Alpha   Delta       tGPS       a(t)         b(t)
1.4596800  0.3842200  1170379064   0.89113772  -0.36252862
1.4596800  0.3842200  1170382717   0.80274928  -0.57770050
1.4596800  0.3842200  1170384517   0.72445214  -0.66223228
1.4596800  0.3842200  1170387676   0.54705262  -0.76160592
1.4596800  0.3842200  1170389476   0.43281126  -0.78598928
1.4596800  0.3842200  1170408853   0.06371069   0.05021732
1.4596800  0.3842200  1170410653   0.14357549   0.13670217
1.4596800  0.3842200  1170412726   0.24266115   0.21929169
1.4596800  0.3842200  1170414526   0.32809246   0.27499866
1.4596800  0.3842200  1170427107   0.53647196   0.34733805
1.4596800  0.3842200  1170428907   0.49502271   0.34195453
1.4596800  0.3842200  1170430707   0.44222063   0.34017113
1.4596800  0.3842200  1170432507   0.38305238   0.34332246
1.4596800  0.3842200  1170434307   0.32297820   0.35191590
1.4596800  0.3842200  1170462784   0.89151382  -0.20172000
1.4596800  0.3842200  1170464584   0.89587522  -0.32075807
1.4596800  0.3842200  1170466384   0.87429869  -0.43533373
1.4596800  0.3842200  1170468184   0.82734323  -0.54050606
1.4596800  0.3842200  1170469984   0.75714910  -0.63162059
1.4596800  0.3842200  1170471784   0.66734087  -0.70459294
1.4596800  0.3842200  1170473584   0.56279635  -0.75615567
1.4596800  0.3842200  1170475384   0.44931608  -0.78402823
1.4596800  0.3842200  1170477184   0.33327657  -0.78709316
1.4596800  0.3842200  1170478984   0.22119565  -0.76541913
1.4596800  0.3842200  1170489020  -0.09012154  -0.30187559
1.4596800  0.3842200  1170490820  -0.06787136  -0.19053745
1.4596800  0.3842200  1170492620  -0.02339110  -0.08226080
1.4596800  0.3842200  1170494420   0.03955853   0.01885939
1.4596800  0.3842200  1170496220   0.11612034   0.10944101
1.4596800  0.3842200  1170498020   0.20068505   0.18697642
1.4596800  0.3842200  1170499820   0.28727818   0.24995673
1.4596800  0.3842200  1170501620   0.36997524   0.29789382
1.4596800  0.3842200  1170503420   0.44330388   0.33129475
1.4596800  0.3842200  1170505220   0.50262511   0.35156712
1.4596800  0.3842200  1170507020   0.54442489   0.36084372
1.4596800  0.3842200  1170508820   0.56657279   0.36179575
1.4596800  0.3842200  1170510620   0.56843174   0.35737666
1.4596800  0.3842200  1170577691  -0.05287310  -0.14740902
1.4596800  0.3842200  1170579491  -0.00062329  -0.04148961
1.4596800  0.3842200  1170581291   0.06830028   0.05585033
1.4596800  0.3842200  1170583091   0.14870416   0.14155236
1.4596800  0.3842200  1170584891   0.23478425   0.21349645
1.4596800  0.3842200  1170586691   0.32053739   0.27057013
1.4596800  0.3842200  1170588491   0.40016896   0.31268463
1.4596800  0.3842200  1170590291   0.46849537   0.34071922
1.4596800  0.3842200  1170592091   0.52127922   0.35638192
1.4596800  0.3842200  1170593891   0.55553645   0.36205080
1.4596800  0.3842200  1170595691   0.56970716   0.36053362
1.4596800  0.3842200  1170597491   0.56375629   0.35482776
1.4596800  0.3842200  1170602958   0.44465292   0.34015310
1.4596800  0.3842200  1170604758   0.38564813   0.34307641
1.4596800  0.3842200  1170606558   0.32549772   0.35143754
1.4596800  0.3842200  1170608358   0.26975718   0.36491206
1.4596800  0.3842200  1170610158   0.22367746   0.38232243
1.4596800  0.3842200  1170611958   0.19182429   0.40172127
1.4596800  0.3842200  1170618978   0.25165397   0.44361323
1.4596800  0.3842200  1170620778   0.31458378   0.43097416
1.4596800  0.3842200  1170622578   0.39208564   0.40363786
1.4596800  0.3842200  1170624378   0.47949696   0.36006036
1.4596800  0.3842200  1170626178   0.57129920   0.29960671
1.4596800  0.3842200  1170627978   0.66149801   0.22267653
1.4596800  0.3842200  1170629778   0.74401450   0.13071856
1.4596800  0.3842200  1170631578   0.81311297   0.02621202
1.4596800  0.3842200  1170633378   0.86379480  -0.08744310
1.4596800  0.3842200  1170635178   0.89212203  -0.20609382
1.4596800  0.3842200  1170636978   0.89554167  -0.32505599
1.4596800  0.3842200  1170638778   0.87302208  -0.43937549
1.4596800  0.3842200  1170640578   0.82516634  -0.54411131
1.4596800  0.3842200  1170645542   0.58522594  -0.74742448
1.4596800  0.3842200  1170647342   0.47307831  -0.78030622
1.4596800  0.3842200  1170649142   0.35703006  -0.78850305
1.4596800  0.3842200  1170650942   0.24360992  -0.77185154
1.4596800  0.3842200  1170652742   0.13915251  -0.73137289
1.4596800  0.3842200  1170658504  -0.07468739  -0.47280842
1.4596800  0.3842200  1170660304  -0.09183785  -0.36607412
1.4596800  0.3842200  1170662104  -0.08367297  -0.25503749
1.4596800  0.3842200  1170663904  -0.05171320  -0.14444956
1.4596800  0.3842200  1170665704   0.00105020  -0.03871538
1.4596800  0.3842200  1170667504   0.07035945   0.05834364
1.4596800  0.3842200  1170669304   0.15099509   0.14369777
1.4596800  0.3842200  1170676384   0.46606690   0.33985987
1.4596800  0.3842200  1170678184   0.51953042   0.35597000
1.4596800  0.3842200  1170679984   0.55456042   0.36198333
1.4596800  0.3842200  1170681784   0.56953263   0.36069223
1.4596800  0.3842200  1170683584   0.56435955   0.35509560
1.4596800  0.3842200  1170685384   0.54046535   0.34813344
1.4596800  0.3842200  1170687184   0.50066549   0.34244230
1.4596800  0.3842200  1170695474   0.24387470   0.37373647
1.4596800  0.3842200  1170697274   0.20480785   0.39248371
1.4596800  0.3842200  1170708773   0.39351797   0.40303203
1.4596800  0.3842200  1170710573   0.48105231   0.35916290
1.4596800  0.3842200  1170712373   0.57288003   0.29842287
1.4596800  0.3842200  1170714173   0.66299653   0.22121844
1.4596800  0.3842200  1170715973   0.74532902   0.12902083
1.4596800  0.3842200  1170717773   0.81415546   0.02432729
1.4596800  0.3842200  1170719573   0.86447501  -0.08945118
1.4596800  0.3842200  1170721373   0.89239740  -0.20814796
1.4596800  0.3842200  1170723173   0.89537501  -0.32707298
1.4596800  0.3842200  1170724973   0.87240815  -0.44126773
1.4596800  0.3842200  1170726773   0.82413769  -0.54580057
1.4596800  0.3842200  1170728573   0.75278199  -0.63603574
1.4596800  0.3842200  1170730373   0.66204977  -0.70793372
1.4596800  0.3842200  1170732173   0.55686939  -0.75826967
1.4596800  0.3842200  1170733973   0.44308680  -0.78482807
1.4596800  0.3842200  1170735773   0.32709554  -0.78655291
1.4596800  0.3842200  1170737573   0.21540830  -0.76357174
1.4596800  0.3842200  1170739373   0.11424689  -0.71722049
1.4596800  0.3842200  1170741173   0.02913317  -0.64993119
1.4596800  0.3842200  1170742973  -0.03545645  -0.56507885
1.4596800  0.3842200  1170744773  -0.07638875  -0.46679261
1.4596800  0.3842200  1170746573  -0.09204763  -0.35967246
1.4596800  0.3842200  1170748373  -0.08244106  -0.24853513
1.4596800  0.3842200  1170750173  -0.04917416  -0.13811365
1.4596800  0.3842200  1170751973   0.00468305  -0.03278706
1.4596800  0.3842200  1170753773   0.07480219   0.06366486
1.4596800  0.3842200  1170755573   0.15592292   0.14826101
1.4596800  0.3842200  1170757373   0.24220924   0.21896219
1.4596800  0.3842200  1170759173   0.32766104   0.27474880
1.4596800  0.3842200  1170760973   0.40651661   0.31561154
1.4596800  0.3842200  1170762773   0.47366315   0.34251025
1.4596800  0.3842200  1170764573   0.52496397   0.35722014
1.4596800  0.3842200  1170766373   0.55754232   0.36215973
1.4596800  0.3842200  1170768173   0.56997502   0.36016753
1.4596800  0.3842200  1170769973   0.56235206   0.35424232
1.4596800  0.3842200  1170786168   0.17756037   0.42133927
1.4596800  0.3842200  1170789528   0.20722617   0.44391066
1.4596800  0.3842200  1170791328   0.25231445   0.44353950
1.4596800  0.3842200  1170793128   0.31544435   0.43073422
1.4596800  0.3842200  1170794928   0.39309639   0.40321082
1.4596800  0.3842200  1170796728   0.48059469   0.35942703
1.4596800  0.3842200  1170798528   0.57241499   0.29877120
1.4596800  0.3842200  1170800328   0.66255683   0.22164834
1.4596800  0.3842200  1170802128   0.74494219   0.12952054
1.4596800  0.3842200  1170803928   0.81384897   0.02488169
1.4596800  0.3842200  1170805728   0.86427498  -0.08886044
1.4596800  0.3842200  1170807528   0.89231658  -0.20754373
1.4596800  0.3842200  1170809328   0.89542675  -0.32648051
1.4596800  0.3842200  1170811128   0.87258899  -0.44071123
1.4596800  0.3842200  1170812928   0.82444048  -0.54530376
1.4596800  0.3842200  1170814728   0.75319541  -0.63562369
1.4596800  0.3842200  1170816528   0.66254842  -0.70762187
1.4596800  0.3842200  1170818328   0.55742836  -0.75807542
1.4596800  0.3842200  1170820128   0.44367275  -0.78475600
1.4596800  0.3842200  1170821928   0.32767573  -0.78660548
1.4596800  0.3842200  1170823728   0.21595088  -0.76374912
1.4596800  0.3842200  1170825528   0.11472182  -0.71750933
1.4596800  0.3842200  1170831591  -0.08503398  -0.42864680
1.4596800  0.3842200  1170833391  -0.09143093  -0.31951037
1.4596800  0.3842200  1170835191  -0.07295978  -0.20809770
1.4596800  0.3842200  1170836991  -0.03178605  -0.09904698
1.4596800  0.3842200  1170838791   0.02853474   0.00345434
1.4596800  0.3842200  1170840591   0.10329816   0.09589629
1.4596800  0.3842200  1170842391   0.18698812   0.17562982
1.4596800  0.3842200  1170844191   0.27366072   0.24097483
1.4596800  0.3842200  1170845991   0.35735637   0.29128760
1.4596800  0.3842200  1170847791   0.43250668   0.32692200
1.4596800  0.3842200  1170849591   0.49431199   0.34914759
1.4596800  0.3842200  1170851391   0.53907359   0.36000293
1.4596800  0.3842200  1170853191   0.56441653   0.36208075
1.4596800  0.3842200  1170860384   0.47682983   0.34079969
1.4596800  0.3842200  1170862184   0.42109573   0.34070367
1.4596800  0.3842200  1170863984   0.36095011   0.34582645
1.4596800  0.3842200  1170865784   0.30193564   0.35636145
1.4596800  0.3842200  1170867584   0.24952960   0.37162778
1.4596800  0.3842200  1170869384   0.20874880   0.39012289
1.4596800  0.3842200  1170871184   0.18377751   0.40962639
1.4596800  0.3842200  1170872984   0.17765892   0.42737177
1.4596800  0.3842200  1170874784   0.19206017   0.44026411
1.4596800  0.3842200  1170876584   0.22714469   0.44511229
1.4596800  0.3842200  1170878384   0.28152966   0.43890625
1.4596800  0.3842200  1170880184   0.35237366   0.41905230
1.4596800  0.3842200  1170881984   0.43554974   0.38360795
1.4596800  0.3842200  1170883784   0.52591991   0.33148175
1.4596800  0.3842200  1170885584   0.61767173   0.26254770
1.4596800  0.3842200  1170887384   0.70471776   0.17774123
1.4596800  0.3842200  1170889184   0.78110540   0.07904344
1.4596800  0.3842200  1170890984   0.84141564  -0.03058484
1.4596800  0.3842200  1170892784   0.88116312  -0.14733389
1.4596800  0.3842200  1170894584   0.89707351  -0.26675135
1.4596800  0.3842200  1170899363   0.81512070  -0.55991811
1.4596800  0.3842200  1170901163   0.74068379  -0.64771950
1.4596800  0.3842200  1170902963   0.64751923  -0.71666068
1.4596800  0.3842200  1170904763   0.54070532  -0.76364762
1.4596800  0.3842200  1170906563   0.42619756  -0.78663260
1.4596800  0.3842200  1170908363   0.31042993  -0.78472829
1.4596800  0.3842200  1170910163   0.19989908  -0.75823539
1.4596800  0.3842200  1170911963   0.10074976  -0.70866424
1.4596800  0.3842200  1170913763   0.01837307  -0.63858873
1.4596800  0.3842200  1170915563  -0.04293621  -0.55151260
1.4596800  0.3842200  1170917363  -0.08025590  -0.45164770
1.4596800  0.3842200  1170919163  -0.09219936  -0.34364206
1.4596800  0.3842200  1170920963  -0.07901540  -0.23232046
1.4596800  0.3842200  1170922763  -0.04252905  -0.12237919
1.4596800  0.3842200  1170924563   0.01398762  -0.01812591
1.4596800  0.3842200  1170926363   0.08605161   0.07676625
1.4596800  0.3842200  1170928163   0.16829529   0.15944387
1.4596800  0.3842200  1170929963   0.25483185   0.22801498
1.4596800  0.3842200  1170931763   0.33967054   0.28160653
1.4596800  0.3842200  1170933563   0.41712135   0.32035795
1.4596800  0.3842200  1170935363   0.48219401   0.34535667
1.4596800  0.3842200  1170937163   0.53091592   0.35848159
1.4596800  0.3842200  1170938963   0.56061757   0.36223021
1.4596800  0.3842200  1170940763   0.57009041   0.35947862
1.4596800  0.3842200  1170942563   0.55965042   0.35322991
1.4596800  0.3842200  1170944363   0.53112352   0.34636945
1.4596800  0.3842200  1170951152   0.32753932   0.35105786
1.4596800  0.3842200  1170952952   0.27155560   0.36437073
1.4596800  0.3842200  1170954752   0.22506022   0.38167211
1.4596800  0.3842200  1170956552   0.19264758   0.40104273
1.4596800  0.3842200  1170958352   0.17789863   0.41993454
1.4596800  0.3842200  1170960152   0.18311450   0.43536502
1.4596800  0.3842200  1170961952   0.20913003   0.44416037
1.4596800  0.3842200  1170963752   0.25524610   0.44319335
1.4596800  0.3842200  1170965552   0.31924883   0.42965743
1.4596800  0.3842200  1170967352   0.39755189   0.40129969
1.4596800  0.3842200  1170969152   0.48542517   0.35662398
1.4596800  0.3842200  1170970952   0.57731044   0.29507306
1.4596800  0.3842200  1170972752   0.66718972   0.21710376
1.4596800  0.3842200  1170974552   0.74899852   0.12423900
1.4596800  0.3842200  1170981083   0.89723396  -0.28887814
1.4596800  0.3842200  1170982883   0.88267016  -0.40515044
1.4596800  0.3842200  1170984683   0.84241843  -0.51333660
1.4596800  0.3842200  1170986483   0.77818978  -0.60867107
1.4596800  0.3842200  1170988283   0.69324195  -0.68689942
1.4596800  0.3842200  1170990083   0.59213126  -0.74450320
1.4596800  0.3842200  1170991883   0.48045012  -0.77892667
1.4596800  0.3842200  1170993683   0.36445910  -0.78873128
1.4596800  0.3842200  1170995483   0.25067535  -0.77364951
1.4596800  0.3842200  1170997283   0.14546317  -0.73464459
1.4596800  0.3842200  1170999083   0.05461206  -0.67379975
1.4596800  0.3842200  1171000883  -0.01702929  -0.59420806
1.4596800  0.3842200  1171002683  -0.06586859  -0.49978337
1.4596800  0.3842200  1171004483  -0.08977947  -0.39499685
1.4596800  0.3842200  1171010466   0.00470835  -0.03274623
1.4596800  0.3842200  1171012266   0.07483318   0.06370175
1.4596800  0.3842200  1171014066   0.15595721   0.14829254
1.4596800  0.3842200  1171015866   0.24224441   0.21898788
1.4596800  0.3842200  1171017666   0.32769465   0.27476826
1.4596800  0.3842200  1171019466   0.40654647   0.31562510
1.4596800  0.3842200  1171021266   0.47368750   0.34251860
1.4596800  0.3842200  1171023066   0.52498090   0.35722390
1.4596800  0.3842200  1171024866   0.55755150   0.36216009
1.4596800  0.3842200  1171026666   0.56997609   0.36016575
1.4596800  0.3842200  1171028466   0.56234515   0.35423958
1.4596800  0.3842200  1171030729   0.52692127   0.34567681
1.4596800  0.3842200  1171032529   0.48204407   0.34106791
1.4596800  0.3842200  1171034329   0.42706162   0.34048620
1.4596800  0.3842200  1171036129   0.36711323   0.34505400
1.4596800  0.3842200  1171037929   0.30772868   0.35505453
1.4596800  0.3842200  1171039729   0.25441015   0.36989540
1.4596800  0.3842200  1171041529   0.21223867   0.38815212
1.4596800  0.3842200  1171043329   0.18549719   0.40767291
1.4596800  0.3842200  1171045129   0.17735994   0.42573422
1.4596800  0.3842200  1171046929   0.18964019   0.43926573
1.4596800  0.3842200  1171048729   0.22265658   0.44507688
1.4596800  0.3842200  1171050529   0.27518433   0.44012204
1.4596800  0.3842200  1171052329   0.34452188   0.42175969
1.4596800  0.3842200  1171054129   0.42666349   0.38796681
1.4596800  0.3842200  1171055929   0.51655841   0.33755967
1.4596800  0.3842200  1171057729   0.60844767   0.27031335
1.4596800  0.3842200  1171059529   0.69624901   0.18704794
1.4596800  0.3842200  1171061329   0.77398169   0.08964409
1.4596800  0.3842200  1171063129   0.83615196  -0.01903286
1.4596800  0.3842200  1171064929   0.87816191  -0.13525166
1.4596800  0.3842200  1171066729   0.89661038  -0.25461572
1.4596800  0.3842200  1171068529   0.88953018  -0.37229541
1.4596800  0.3842200  1171070329   0.85656607  -0.48331141
1.4596800  0.3842200  1171072129   0.79897010  -0.58280903
1.4596800  0.3842200  1171073929   0.71957082  -0.66635799
1.4596800  0.3842200  1171075729   0.62258053  -0.73020828
1.4596800  0.3842200  1171077529   0.51332080  -0.77150035
1.4596800  0.3842200  1171079329   0.39790541  -0.78846967
1.4596800  0.3842200  1171081129   0.28281945  -0.78050697
1.4596800  0.3842200  1171082929   0.17451455  -0.74822128
1.4596800  0.3842200  1171084729   0.07898399  -0.69338936
1.4596800  0.3842200  1171086529   0.00138599  -0.61882186
1.4596800  0.3842200  1171088329  -0.05430138  -0.52822769
1.4596800  0.3842200  1171090129  -0.08551332  -0.42594212
1.4596800  0.3842200  1171091929  -0.09126130  -0.31668687
1.4596800  0.3842200  1171093729  -0.07218444  -0.20527951
1.4596800  0.3842200  1171095529  -0.03047246  -0.09634578
1.4596800  0.3842200  1171097329   0.03027739   0.00594043
1.4596800  0.3842200  1171099129   0.10533817   0.09808913
1.4596800  0.3842200  1171105417   0.39773220   0.31154481
1.4596800  0.3842200  1171107217   0.46649611   0.34001201
1.4596800  0.3842200  1171109017   0.51984131   0.35604399
1.4596800  0.3842200  1171110817   0.55473602   0.36199656
1.4596800  0.3842200  1171112617   0.56956482   0.36066443
1.4596800  0.3842200  1171153694   0.89666951  -0.30748081
1.4596800  0.3842200  1171155494   0.87802589  -0.42281145
1.4596800  0.3842200  1171157294   0.83384478  -0.52928042
1.4596800  0.3842200  1171159094   0.76611364  -0.62219584
1.4596800  0.3842200  1171160894   0.67829311  -0.69739360
1.4596800  0.3842200  1171162694   0.57512903  -0.75149596
1.4596800  0.3842200  1171164494   0.46234679  -0.78212160
1.4596800  0.3842200  1171208094   0.37934440   0.34369162
1.4596800  0.3842200  1171209894   0.31939584   0.35261509
1.4596800  0.3842200  1171211694   0.26442507   0.36656871
1.4596800  0.3842200  1171213494   0.21962869   0.38428798
1.4596800  0.3842200  1171215294   0.18947944   0.40375626
1.4596800  0.3842200  1171217094   0.17739427   0.42235345
1.4596800  0.3842200  1171219363   0.19101152   0.43985298
1.4596800  0.3842200  1171221163   0.22522482   0.44511065
1.4596800  0.3842200  1171222963   0.27882856   0.43943757
1.4596800  0.3842200  1171224763   0.34904161   0.42021453
1.4596800  0.3842200  1171226563   0.43178749   0.38546994
1.4596800  0.3842200  1171228363   0.52196491   0.33407125
1.4596800  0.3842200  1171230163   0.61378098   0.26584700
1.4596800  0.3842200  1171231963   0.70115519   0.18168974
1.4596800  0.3842200  1171233763   0.77811599   0.08353416
1.4596800  0.3842200  1171235563   0.83921814  -0.02569670
1.4596800  0.3842200  1171237363   0.87992799  -0.14222781
1.4596800  0.3842200  1171239163   0.89690876  -0.26162833
1.4596800  0.3842200  1171240963   0.88830471  -0.37905505
1.4596800  0.3842200  1171242763   0.85384107  -0.48952508
1.4596800  0.3842200  1171244563   0.79486954  -0.58820188
1.4596800  0.3842200  1171246363   0.71431053  -0.67069125
1.4596800  0.3842200  1171248163   0.61643815  -0.73327959
1.4596800  0.3842200  1171249963   0.50664377  -0.77318305
1.4596800  0.3842200  1171251763   0.39106691  -0.78869224
1.4596800  0.3842200  1171253563   0.27620330  -0.77926856
1.4596800  0.3842200  1171255363   0.16848947  -0.74560064
1.4596800  0.3842200  1171257163   0.07388210  -0.68951637
1.4596800  0.3842200  1171258963  -0.00252616  -0.61390007
1.4596800  0.3842200  1171260763  -0.05683187  -0.52249455
1.4596800  0.3842200  1171262563  -0.08655623  -0.41966426
1.4596800  0.3842200  1171264363  -0.09081334  -0.31015086
1.4596800  0.3842200  1171266163  -0.07032838  -0.19876355
1.4596800  0.3842200  1171267963  -0.02738631  -0.09011074
1.4596800  0.3842200  1171269763   0.03434417   0.01166884
1.4596800  0.3842200  1171271563   0.11008117   0.10312923
1.4596800  0.3842200  1171273363   0.19425443   0.18170108
1.4596800  0.3842200  1171275163   0.28090370   0.24579266
1.4596800  0.3842200  1171276963   0.36408538   0.29484108
1.4596800  0.3842200  1171278763   0.43828547   0.32928735
1.4596800  0.3842200  1171280563   0.49878025   0.35046691
1.4596800  0.3842200  1171282363   0.54197639   0.36047587
1.4596800  0.3842200  1171284163   0.56562686   0.36194754
1.4596800  0.3842200  1171285963   0.56897879   0.35782254
1.4596800  0.3842200  1171287763   0.55282301   0.35109887
1.4596800  0.3842200  1171289563   0.51939523   0.34456971
1.4596800  0.3842200  1171291363   0.47223431   0.34060246
1.4596800  0.3842200  1171293163   0.41589627   0.34093660
1.4596800  0.3842200  1171294963   0.35562518   0.34654087
1.4596800  0.3842200  1171296763   0.29697666   0.35753220
1.4596800  0.3842200  1171298563   0.24540290   0.37315509
1.4596800  0.3842200  1171321261   0.82519341   0.00345346
1.4596800  0.3842200  1171323061   0.87154984  -0.11159013
1.4596800  0.3842200  1171324861   0.89491940  -0.23070058
1.4596800  0.3842200  1171331826   0.74800789  -0.64074022
1.4596800  0.3842200  1171333626   0.65629554  -0.71147025
1.4596800  0.3842200  1171335426   0.55044580  -0.76047248
1.4596800  0.3842200  1171337226   0.43635932  -0.78561175
1.4596800  0.3842200  1171339026   0.32044008  -0.78588700
1.4596800  0.3842200  1171340826   0.20919812  -0.76150322
1.4596800  0.3842200  1171342626   0.10882422  -0.71386468
1.4596800  0.3842200  1171344426   0.02479187  -0.64545226
1.4596800  0.3842200  1171346226  -0.03849909  -0.55970520
1.4596800  0.3842200  1171348026  -0.07799473  -0.46077690
1.4596800  0.3842200  1171349826  -0.09217191  -0.35329154
1.4596800  0.3842200  1171351626  -0.08113647  -0.24206933
1.4596800  0.3842200  1171353426  -0.04657605  -0.13182777
1.4596800  0.3842200  1171355226   0.00835124  -0.02691955
1.4596800  0.3842200  1171357026   0.07925919   0.06891826
1.4596800  0.3842200  1171358826   0.16084278   0.15275413
1.4596800  0.3842200  1171360626   0.24724445   0.22260976
1.4596800  0.3842200  1171362426   0.33246508   0.27751911
1.4596800  0.3842200  1171364226   0.41077465   0.31753892
1.4596800  0.3842200  1171366026   0.47710627   0.34367666
1.4596800  0.3842200  1171367826   0.52738369   0.35774678
1.4596800  0.3842200  1171369626   0.55882084   0.36220545
1.4596800  0.3842200  1171371426   0.57007051   0.35990170
1.4596800  0.3842200  1171373226   0.56132174   0.35384071
1.4596800  0.3842200  1171378509   0.44231522   0.34017017
1.4596800  0.3842200  1171382088   0.32376078   0.35176641
1.4596800  0.3842200  1171383888   0.26823279   0.36537790
1.4596800  0.3842200  1171388178   0.18369421   0.40972656
1.4596800  0.3842200  1171389978   0.17767999   0.42745519
1.4596800  0.3842200  1171391778   0.19219103   0.44031325
1.4596800  0.3842200  1171393578   0.22738203   0.44511089
1.4596800  0.3842200  1171395378   0.28186190   0.43884033
1.4596800  0.3842200  1171397178   0.35278246   0.41890740
1.4596800  0.3842200  1171398978   0.43601054   0.38337854
1.4596800  0.3842200  1171400778   0.52640414   0.33116359
1.4596800  0.3842200  1171402578   0.61814618   0.26214209
1.4596800  0.3842200  1171404378   0.70515263   0.17725730
1.4596800  0.3842200  1171406178   0.78146744   0.07849243
1.4596800  0.3842200  1171407978   0.84168184  -0.03118316
1.4596800  0.3842200  1171409778   0.88131309  -0.14795843
1.4596800  0.3842200  1171411578   0.89708948  -0.26737741
1.4596800  0.3842200  1171413378   0.88723183  -0.38458306
1.4596800  0.3842200  1171415178   0.85154140  -0.49459258
1.4596800  0.3842200  1171416978   0.79145026  -0.59258473
1.4596800  0.3842200  1171418778   0.70994818  -0.67419356
1.4596800  0.3842200  1171420578   0.61136901  -0.73574293
1.4596800  0.3842200  1171422378   0.50115085  -0.77450013
1.4596800  0.3842200  1171424178   0.38545758  -0.78880876
1.4596800  0.3842200  1171425978   0.27079353  -0.77819079
1.4596800  0.3842200  1171427778   0.16358083  -0.74339139
1.4596800  0.3842200  1171429578   0.06974256  -0.68629026
1.4596800  0.3842200  1171431378  -0.00567868  -0.60982066
1.4596800  0.3842200  1171433178  -0.05884305  -0.51775956
1.4596800  0.3842200  1171434978  -0.08734655  -0.41449702
1.4596800  0.3842200  1171436778  -0.09038100  -0.30478317
1.4596800  0.3842200  1171438578  -0.06874815  -0.19342461
1.4596800  0.3842200  1171440378  -0.02480575  -0.08501346
1.4596800  0.3842200  1171442178   0.03771806   0.01634131
1.4596800  0.3842200  1171443978   0.11399439   0.10723159
1.4596800  0.3842200  1171445778   0.19842520   0.18513331
1.4596800  0.3842200  1171447578   0.28504193   0.24850392
1.4596800  0.3842200  1171449378   0.36791199   0.29683030
1.4596800  0.3842200  1171451178   0.44155198   0.33059958
1.4596800  0.3842200  1171462624   0.50161648   0.34253156
1.4596800  0.3842200  1171464424   0.45011938   0.34014571
1.4596800  0.3842200  1171466224   0.39152116   0.34255588
1.4596800  0.3842200  1171468024   0.33123720   0.35038903
1.4596800  0.3842200  1171469824   0.27482998   0.36340490
1.4596800  0.3842200  1171471624   0.22759731   0.38050711
1.4596800  0.3842200  1171473424   0.19418779   0.39981651
1.4596800  0.3842200  1171475224   0.17825294   0.41882166
1.4596800  0.3842200  1171477024   0.18217921   0.43456247
1.4596800  0.3842200  1171478824   0.20690003   0.44386393
1.4596800  0.3842200  1171480624   0.25180775   0.44359669
1.4596800  0.3842200  1171482424   0.31478459   0.43091828
1.4596800  0.3842200  1171484224   0.39232153   0.40353829
1.4596800  0.3842200  1171486024   0.47975314   0.35991263
1.4596800  0.3842200  1171487824   0.57155961   0.29941177
1.4596800  0.3842200  1171489624   0.66174567   0.22243692
1.4596800  0.3842200  1171491424   0.74423116   0.13043888
1.4596800  0.3842200  1171493224   0.81328475   0.02590152
1.4596800  0.3842200  1171495024   0.86390698  -0.08777402
1.4596800  0.3842200  1171496824   0.89216757  -0.20643240
1.4596800  0.3842200  1171498624   0.89551544  -0.32538876
1.4596800  0.3842200  1171500424   0.87292111  -0.43968743
1.4596800  0.3842200  1171502224   0.82499695  -0.54438990
1.4596800  0.3842200  1171504024   0.75395596  -0.63486511
1.4596800  0.3842200  1171505824   0.66346574  -0.70704764
1.4596800  0.3842200  1171507624   0.55845284  -0.75771105
1.4596800  0.3842200  1171509424   0.44475049  -0.78462321
1.4596800  0.3842200  1171511224   0.32874382  -0.78670180
1.4596800  0.3842200  1171513024   0.21694960  -0.76407450
1.4596800  0.3842200  1171514824   0.11559635  -0.71803987
1.4596800  0.3842200  1171516624   0.03021884  -0.65102804
1.4596800  0.3842200  1171518424  -0.03469265  -0.56640249
