%% LAL: 7.1.5 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALFrame: 1.6.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALMetaIO: 2.1.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALSimulation: 3.1.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALBurst: 1.5.10 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALInspiral: 2.0.4 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALPulsar: 3.1.1 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALInference: 3.0.1 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% LALApps: 7.4.0 (UNCLEAN 53aa4afe025550f99f1042f83420085e09e6a5fc)
%% argv[0]: '/home/m206265/.local/bin/lalapps_ComputeAntennaPattern'
%% argv[1]: '-a'
%% argv[2]: '1.45968'
%% argv[3]: '-d'
%% argv[4]: '0.38422'
%% argv[5]: '--ephemSun=/home/m206265/lalapps_work/data/sun00-19-DE405.dat'
%% argv[6]: '--ephemEarth=/home/m206265/lalapps_work/data/earth00-19-DE405.dat'
%% argv[7]: '-I'
%% argv[8]: 'H1'
%% argv[9]: '-T'
%% argv[10]: '/home/m206265/lalapps_work/data/O2_1_H1_tslist.txt'
%% argv[11]: '--Tsft=1800'
%% argv[12]: '--noiseSqrtShX=0.00751'
%% argv[13]: '-o'
%% argv[14]: 'AntPatt_H1.txt'
%% columns:
%% Alpha   Delta       tGPS       a(t)         b(t)
1.4596800  0.3842200  1170336538  -0.31143671  -0.41611642
1.4596800  0.3842200  1170338338  -0.33809677  -0.40809566
1.4596800  0.3842200  1170340138  -0.33927986  -0.39396057
1.4596800  0.3842200  1170341938  -0.31604508  -0.37755078
1.4596800  0.3842200  1170343738  -0.27127120  -0.36244300
1.4596800  0.3842200  1170345538  -0.20940819  -0.35165203
1.4596800  0.3842200  1170347338  -0.13616946  -0.34739771
1.4596800  0.3842200  1170349138  -0.05810656  -0.35092479
1.4596800  0.3842200  1170350938   0.01786591  -0.36240041
1.4596800  0.3842200  1170352738   0.08497015  -0.38089830
1.4596800  0.3842200  1170354538   0.13705459  -0.40446162
1.4596800  0.3842200  1170356338   0.16904452  -0.43025044
1.4596800  0.3842200  1170358138   0.17732009  -0.45476002
1.4596800  0.3842200  1170359938   0.15997136  -0.47408065
1.4596800  0.3842200  1170361738   0.11698096  -0.48422176
1.4596800  0.3842200  1170363538   0.05021914  -0.48141339
1.4596800  0.3842200  1170365338  -0.03665342  -0.46242473
1.4596800  0.3842200  1170367138  -0.13841796  -0.42485273
1.4596800  0.3842200  1170368938  -0.24865210  -0.36732823
1.4596800  0.3842200  1170370738  -0.36015293  -0.28970572
1.4596800  0.3842200  1170372538  -0.46542767  -0.19312254
1.4596800  0.3842200  1170374338  -0.55719990  -0.07999817
1.4596800  0.3842200  1170376138  -0.62892354   0.04605140
1.4596800  0.3842200  1170377938  -0.67520988   0.18040276
1.4596800  0.3842200  1170379738  -0.69223481   0.31766188
1.4596800  0.3842200  1170381538  -0.67799383   0.45197675
1.4596800  0.3842200  1170383338  -0.63244587   0.57736713
1.4596800  0.3842200  1170385138  -0.55756783   0.68809515
1.4596800  0.3842200  1170390535  -0.20342979   0.88527077
1.4596800  0.3842200  1170392335  -0.06419823   0.89582193
1.4596800  0.3842200  1170394135   0.07269051   0.87699968
1.4596800  0.3842200  1170395935   0.19943061   0.82991052
1.4596800  0.3842200  1170397735   0.30888566   0.75705594
1.4596800  0.3842200  1170399535   0.39506301   0.66217649
1.4596800  0.3842200  1170401335   0.45347521   0.54999071
1.4596800  0.3842200  1170403135   0.48145607   0.42593932
1.4596800  0.3842200  1170406227   0.45745382   0.20194089
1.4596800  0.3842200  1170408027   0.40483525   0.07481083
1.4596800  0.3842200  1170409827   0.32882100  -0.04351518
1.4596800  0.3842200  1170411627   0.23521385  -0.14882191
1.4596800  0.3842200  1170413427   0.13082176  -0.23796037
1.4596800  0.3842200  1170415227   0.02298812  -0.30898434
1.4596800  0.3842200  1170417027  -0.08091209  -0.36123264
1.4596800  0.3842200  1170418827  -0.17397994  -0.39527816
1.4596800  0.3842200  1170420627  -0.25026008  -0.41283372
1.4596800  0.3842200  1170422427  -0.30514729  -0.41656175
1.4596800  0.3842200  1170424227  -0.33567271  -0.40981376
1.4596800  0.3842200  1170426027  -0.34072635  -0.39636147
1.4596800  0.3842200  1170427827  -0.32108250  -0.38005856
1.4596800  0.3842200  1170429627  -0.27934635  -0.36453912
1.4596800  0.3842200  1170431427  -0.21975389  -0.35292307
1.4596800  0.3842200  1170434172  -0.10731372  -0.34776822
1.4596800  0.3842200  1170435972  -0.02921679  -0.35429323
1.4596800  0.3842200  1170437772   0.04422347  -0.36854771
1.4596800  0.3842200  1170439572   0.10640781  -0.38921049
1.4596800  0.3842200  1170441372   0.15153691  -0.41397518
1.4596800  0.3842200  1170445421   0.16959175  -0.46763530
1.4596800  0.3842200  1170447221   0.13618541  -0.48171228
1.4596800  0.3842200  1170449021   0.07808126  -0.48422042
1.4596800  0.3842200  1170450821  -0.00171872  -0.47168580
1.4596800  0.3842200  1170452621  -0.09854668  -0.44136703
1.4596800  0.3842200  1170455734  -0.28803509  -0.34233767
1.4596800  0.3842200  1170457534  -0.39820260  -0.25786147
1.4596800  0.3842200  1170470874  -0.57785904   0.66337717
1.4596800  0.3842200  1170488257   0.46905288   0.49887374
1.4596800  0.3842200  1170490057   0.48389027   0.37155128
1.4596800  0.3842200  1170491857   0.46788099   0.24062854
1.4596800  0.3842200  1170493657   0.42311552   0.11182839
1.4596800  0.3842200  1170495457   0.35349730  -0.00959336
1.4596800  0.3842200  1170497257   0.26443580  -0.11914296
1.4596800  0.3842200  1170499057   0.16249168  -0.21333677
1.4596800  0.3842200  1170500857   0.05490145  -0.28986508
1.4596800  0.3842200  1170502657  -0.05091605  -0.34767702
1.4596800  0.3842200  1170507243  -0.26619965  -0.41494974
1.4596800  0.3842200  1170509043  -0.31517503  -0.41570756
1.4596800  0.3842200  1170510843  -0.33933917  -0.40691519
1.4596800  0.3842200  1170512643  -0.33804479  -0.39238787
1.4596800  0.3842200  1170514443  -0.31253999  -0.37595499
1.4596800  0.3842200  1170569826   0.29567978   0.76800847
1.4596800  0.3842200  1170575265   0.47990486   0.44000095
1.4596800  0.3842200  1170579090   0.44455418   0.16353528
1.4596800  0.3842200  1170581967   0.33770284  -0.03169047
1.4596800  0.3842200  1170585253   0.16061220  -0.21485339
1.4596800  0.3842200  1170587053   0.05298846  -0.29105234
1.4596800  0.3842200  1170588853  -0.05273245  -0.34853405
1.4596800  0.3842200  1170590653  -0.14946973  -0.38753077
1.4596800  0.3842200  1170592453  -0.23096126  -0.40945601
1.4596800  0.3842200  1170594253  -0.29219016  -0.41672930
1.4596800  0.3842200  1170596053  -0.32970485  -0.41253614
1.4596800  0.3842200  1170597853  -0.34186918  -0.40056530
1.4596800  0.3842200  1170599653  -0.32892844  -0.38467661
1.4596800  0.3842200  1170602997  -0.24670246  -0.35716945
1.4596800  0.3842200  1170604797  -0.17923546  -0.34894451
1.4596800  0.3842200  1170606597  -0.10310879  -0.34791374
1.4596800  0.3842200  1170608397  -0.02508703  -0.35487038
1.4596800  0.3842200  1170610197   0.04791076  -0.36951259
1.4596800  0.3842200  1170611997   0.10931692  -0.39046317
1.4596800  0.3842200  1170613797   0.15338477  -0.41536567
1.4596800  0.3842200  1170615597   0.17562073  -0.44106773
1.4596800  0.3842200  1170617397   0.17310798  -0.46385783
1.4596800  0.3842200  1170619197   0.14472803  -0.47975022
1.4596800  0.3842200  1170620997   0.09127577  -0.48481253
1.4596800  0.3842200  1170622797   0.01540228  -0.47546431
1.4596800  0.3842200  1170624597  -0.07853023  -0.44879752
1.4596800  0.3842200  1170626397  -0.18474397  -0.40282720
1.4596800  0.3842200  1170628197  -0.29642656  -0.33668482
1.4596800  0.3842200  1170629997  -0.40619037  -0.25077164
1.4596800  0.3842200  1170631797  -0.50657201  -0.14677379
1.4596800  0.3842200  1170633597  -0.59054619  -0.02763802
1.4596800  0.3842200  1170635397  -0.65201318   0.10256396
1.4596800  0.3842200  1170637197  -0.68619949   0.23884715
1.4596800  0.3842200  1170638997  -0.69003928   0.37558329
1.4596800  0.3842200  1170640797  -0.66234964   0.50682205
1.4596800  0.3842200  1170642597  -0.60395420   0.62664211
1.4596800  0.3842200  1170644397  -0.51764691   0.72951043
1.4596800  0.3842200  1170646197  -0.40799540   0.81059110
1.4596800  0.3842200  1170647997  -0.28109023   0.86607796
1.4596800  0.3842200  1170649797  -0.14411768   0.89338917
1.4596800  0.3842200  1170651597  -0.00490993   0.89133596
1.4596800  0.3842200  1170653397   0.12856692   0.86020893
1.4596800  0.3842200  1170655197   0.24873129   0.80171680
1.4596800  0.3842200  1170656997   0.34888527   0.71892256
1.4596800  0.3842200  1170658797   0.42363903   0.61601663
1.4596800  0.3842200  1170660597   0.46925190   0.49806219
1.4596800  0.3842200  1170662397   0.48388603   0.37069762
1.4596800  0.3842200  1170664197   0.46767625   0.23976973
1.4596800  0.3842200  1170665997   0.42273474   0.11100174
1.4596800  0.3842200  1170667797   0.35296965  -0.01035587
1.4596800  0.3842200  1170677571  -0.18577859  -0.39867347
1.4596800  0.3842200  1170693028  -0.09149125  -0.34843597
1.4596800  0.3842200  1170694828  -0.01378040  -0.35657761
1.4596800  0.3842200  1170696628   0.05789848  -0.37226757
1.4596800  0.3842200  1170698428   0.11707092  -0.39397457
1.4596800  0.3842200  1170700228   0.15814987  -0.41921106
1.4596800  0.3842200  1170702744   0.17742985  -0.45412451
1.4596800  0.3842200  1170704544   0.16081026  -0.47364706
1.4596800  0.3842200  1170706344   0.11852048  -0.48409802
1.4596800  0.3842200  1170708144   0.05238048  -0.48169714
1.4596800  0.3842200  1170709944  -0.03399190  -0.46320218
1.4596800  0.3842200  1170711744  -0.13542363  -0.42616954
1.4596800  0.3842200  1170713544  -0.24551612  -0.36921337
1.4596800  0.3842200  1170715344  -0.35708344  -0.29214483
1.4596800  0.3842200  1170717144  -0.46263155  -0.19606265
1.4596800  0.3842200  1170718944  -0.55487895  -0.08335929
1.4596800  0.3842200  1170720744  -0.62723881   0.04238857
1.4596800  0.3842200  1170722544  -0.67429870   0.17657784
1.4596800  0.3842200  1170724344  -0.69218165   0.31383449
1.4596800  0.3842200  1170726144  -0.67881882   0.44831088
1.4596800  0.3842200  1170727944  -0.63413519   0.57403421
1.4596800  0.3842200  1170729744  -0.56003040   0.68524349
1.4596800  0.3842200  1170731544  -0.46030399   0.77675366
1.4596800  0.3842200  1170733344  -0.34039932   0.84426194
1.4596800  0.3842200  1170735144  -0.20705077   0.88459098
1.4596800  0.3842200  1170736944  -0.06786669   0.89592415
1.4596800  0.3842200  1170738744   0.06918555   0.87786525
1.4596800  0.3842200  1170740544   0.19628716   0.83149153
1.4596800  0.3842200  1170742344   0.30628353   0.75927812
1.4596800  0.3842200  1170758973   0.07749125  -0.27539757
1.4596800  0.3842200  1170760773  -0.02930249  -0.33714914
1.4596800  0.3842200  1170762573  -0.12866157  -0.38025159
1.4596800  0.3842200  1170764373  -0.21410191  -0.40587020
1.4596800  0.3842200  1170766173  -0.28028709  -0.41620868
1.4596800  0.3842200  1170767973  -0.32339102  -0.41430584
1.4596800  0.3842200  1170769773  -0.34135273  -0.40376285
1.4596800  0.3842200  1170784491   0.11418008  -0.39263481
1.4596800  0.3842200  1170786291   0.15640309  -0.41775331
1.4596800  0.3842200  1170788091   0.17645451  -0.44334847
1.4596800  0.3842200  1170789891   0.17157751  -0.46567184
1.4596800  0.3842200  1170791691   0.14082524  -0.48072746
1.4596800  0.3842200  1170793491   0.08516876  -0.48460361
1.4596800  0.3842200  1170795291   0.00742569  -0.47376984
1.4596800  0.3842200  1170797091  -0.08789877  -0.44539154
1.4596800  0.3842200  1170798891  -0.19491354  -0.39758140
1.4596800  0.3842200  1170800691  -0.30673301  -0.32958087
1.4596800  0.3842200  1170802957  -0.44286785  -0.21620080
1.4596800  0.3842200  1170804757  -0.53825366  -0.10649332
1.4596800  0.3842200  1170806557  -0.61496300   0.01704222
1.4596800  0.3842200  1170808357  -0.66731268   0.14998655
1.4596800  0.3842200  1170810157  -0.69110912   0.28709364
1.4596800  0.3842200  1170811957  -0.68391019   0.42258292
1.4596800  0.3842200  1170829074   0.33632782   0.73178989
1.4596800  0.3842200  1170830874   0.41489089   0.63140303
1.4596800  0.3842200  1170832674   0.46472546   0.51521921
1.4596800  0.3842200  1170834474   0.48372057   0.38881838
1.4596800  0.3842200  1170836274   0.47173110   0.25803733
1.4596800  0.3842200  1170838074   0.43060330   0.12863864
1.4596800  0.3842200  1170839874   0.36400756   0.00595734
1.4596800  0.3842200  1170841674   0.27717283  -0.10539585
1.4596800  0.3842200  1170843474   0.17653567  -0.20179254
1.4596800  0.3842200  1170845274   0.06926697  -0.28075656
1.4596800  0.3842200  1170847074  -0.03720766  -0.34107292
1.4596800  0.3842200  1170848874  -0.13572598  -0.38279495
1.4596800  0.3842200  1170850674  -0.21986991  -0.40715867
1.4596800  0.3842200  1170852474  -0.28441396  -0.41645142
1.4596800  0.3842200  1170854274  -0.32565543  -0.41376033
1.4596800  0.3842200  1170856074  -0.34166917  -0.40271440
1.4596800  0.3842200  1170857874  -0.33242428  -0.38717207
1.4596800  0.3842200  1170859674  -0.29974914  -0.37089655
1.4596800  0.3842200  1170861474  -0.24721855  -0.35726511
1.4596800  0.3842200  1170863274  -0.17985408  -0.34898603
1.4596800  0.3842200  1170865074  -0.10377222  -0.34788921
1.4596800  0.3842200  1170866874  -0.02573731  -0.35477793
1.4596800  0.3842200  1170868674   0.04733143  -0.36935923
1.4596800  0.3842200  1170870474   0.10886054  -0.39026448
1.4596800  0.3842200  1170872274   0.15309846  -0.41514671
1.4596800  0.3842200  1170874074   0.17553294  -0.44085613
1.4596800  0.3842200  1170875874   0.17323783  -0.46368784
1.4596800  0.3842200  1170877674   0.14507708  -0.47965592
1.4596800  0.3842200  1170879474   0.09182767  -0.48482439
1.4596800  0.3842200  1170881274   0.01613011  -0.47561440
1.4596800  0.3842200  1170883074  -0.07767286  -0.44910258
1.4596800  0.3842200  1170884874  -0.18380980  -0.40330076
1.4596800  0.3842200  1170886674  -0.29547656  -0.33733130
1.4596800  0.3842200  1170888474  -0.40528733  -0.25157920
1.4596800  0.3842200  1170890274  -0.50578171  -0.14772566
1.4596800  0.3842200  1170892074  -0.58992040  -0.02870188
1.4596800  0.3842200  1170893874  -0.65159816   0.10142609
1.4596800  0.3842200  1170897188  -0.69158649   0.35291728
1.4596800  0.3842200  1170898988  -0.66916907   0.48549330
1.4596800  0.3842200  1170900788  -0.61577624   0.60762906
1.4596800  0.3842200  1170902588  -0.53386074   0.71368808
1.4596800  0.3842200  1170904388  -0.42773202   0.79871529
1.4596800  0.3842200  1170911662   0.11229698   0.86569577
1.4596800  0.3842200  1170913462   0.23453516   0.81051707
1.4596800  0.3842200  1170915262   0.33754662   0.73058575
1.4596800  0.3842200  1170917062   0.41574568   0.62994963
1.4596800  0.3842200  1170918862   0.46518382   0.51359510
1.4596800  0.3842200  1170920662   0.48376134   0.38709635
1.4596800  0.3842200  1170922462   0.47136894   0.25629705
1.4596800  0.3842200  1170924262   0.42987821   0.12695360
1.4596800  0.3842200  1170926062   0.36297163   0.00439518
1.4596800  0.3842200  1170927862   0.27591193  -0.10678139
1.4596800  0.3842200  1170929662   0.17513800  -0.20295966
1.4596800  0.3842200  1170931462   0.06783085  -0.28168064
1.4596800  0.3842200  1170933262  -0.03858403  -0.34174913
1.4596800  0.3842200  1170935062  -0.13694954  -0.38322622
1.4596800  0.3842200  1170936862  -0.22086614  -0.40737525
1.4596800  0.3842200  1170938662  -0.28512156  -0.41648722
1.4596800  0.3842200  1170940462  -0.32603449  -0.41365927
1.4596800  0.3842200  1170942262  -0.34171164  -0.40252975
1.4596800  0.3842200  1170952445  -0.05123747  -0.35162139
1.4596800  0.3842200  1170954245   0.02422099  -0.36376777
1.4596800  0.3842200  1170956045   0.09023719  -0.38280371
1.4596800  0.3842200  1170957845   0.14073992  -0.40668875
1.4596800  0.3842200  1170959645   0.17076418  -0.43251297
1.4596800  0.3842200  1170961445   0.17683426  -0.45672578
1.4596800  0.3842200  1170963245   0.15720412  -0.47539896
1.4596800  0.3842200  1170965045   0.11201894  -0.48454520
1.4596800  0.3842200  1170966845   0.04331756  -0.48043457
1.4596800  0.3842200  1170968645  -0.04509550  -0.45989236
1.4596800  0.3842200  1170970445  -0.14787763  -0.42060196
1.4596800  0.3842200  1170972245  -0.25851998  -0.36129844
1.4596800  0.3842200  1170974045  -0.36977318  -0.28194219
1.4596800  0.3842200  1170975845  -0.47414654  -0.18378946
1.4596800  0.3842200  1170977645  -0.56440240  -0.06936587
1.4596800  0.3842200  1170979445  -0.63408244   0.05761291
1.4596800  0.3842200  1170981245  -0.67792559   0.19244541
1.4596800  0.3842200  1170983045  -0.69224995   0.32968423
1.4596800  0.3842200  1170984845  -0.67522806   0.46345332
1.4596800  0.3842200  1170986645  -0.62699181   0.58777791
1.4596800  0.3842200  1170988445  -0.54968929   0.69695592
1.4596800  0.3842200  1170990245  -0.44731709   0.78588575
1.4596800  0.3842200  1170992045  -0.32548442   0.85037488
1.4596800  0.3842200  1170993845  -0.19106019   0.88741559
1.4596800  0.3842200  1170995645  -0.05171239   0.89532757
1.4596800  0.3842200  1170997445   0.08457839   0.87390327
1.4596800  0.3842200  1170999245   0.21004722   0.82438469
1.4596800  0.3842200  1171001045   0.31763914   0.74938506
1.4596800  0.3842200  1171002845   0.40148464   0.65274805
1.4596800  0.3842200  1171012712   0.34120661  -0.02690908
1.4596800  0.3842200  1171014512   0.24976853  -0.13434669
1.4596800  0.3842200  1171016312   0.14650482  -0.22600436
1.4596800  0.3842200  1171018112   0.03870917  -0.29975384
1.4596800  0.3842200  1171019912  -0.06621509  -0.35474440
1.4596800  0.3842200  1171021712  -0.16126987  -0.39137584
1.4596800  0.3842200  1171023512  -0.24033189  -0.41119921
1.4596800  0.3842200  1171025312  -0.29857886  -0.41675580
1.4596800  0.3842200  1171027112  -0.33278874  -0.41131383
1.4596800  0.3842200  1171028912  -0.34156874  -0.39860070
1.4596800  0.3842200  1171030712  -0.32542321  -0.38248023
1.4596800  0.3842200  1171032512  -0.28669253  -0.36663523
1.4596800  0.3842200  1171034312  -0.22939581  -0.35427955
1.4596800  0.3842200  1171036112  -0.15890430  -0.34789142
1.4596800  0.3842200  1171037912  -0.08156681  -0.34902182
1.4596800  0.3842200  1171039712  -0.00424136  -0.35816696
1.4596800  0.3842200  1171041512   0.06619864  -0.37472317
1.4596800  0.3842200  1171043312   0.12336775  -0.39703190
1.4596800  0.3842200  1171045112   0.16182464  -0.42249730
1.4596800  0.3842200  1171046912   0.17747688  -0.44778517
1.4596800  0.3842200  1171048712   0.16789019  -0.46908239
1.4596800  0.3842200  1171050512   0.13246092  -0.48238069
1.4596800  0.3842200  1171052312   0.07250742  -0.48381665
1.4596800  0.3842200  1171054112  -0.00882725  -0.46996716
1.4596800  0.3842200  1171057520  -0.20333007  -0.39312342
1.4596800  0.3842200  1171059320  -0.31521571  -0.32359940
1.4596800  0.3842200  1171061120  -0.42391726  -0.23448971
1.4596800  0.3842200  1171062920  -0.52201432  -0.12771004
1.4596800  0.3842200  1171064720  -0.60260034  -0.00640199
1.4596800  0.3842200  1171066520  -0.65976888   0.12519276
1.4596800  0.3842200  1171068320  -0.68902808   0.26195899
1.4596800  0.3842200  1171070120  -0.68759054   0.39818904
1.4596800  0.3842200  1171071920  -0.65462881   0.52791739
1.4596800  0.3842200  1171073720  -0.59129697   0.64526087
1.4596800  0.3842200  1171075520  -0.50069672   0.74477625
1.4596800  0.3842200  1171077320  -0.38768938   0.82179719
1.4596800  0.3842200  1171079120  -0.25856316   0.87268758
1.4596800  0.3842200  1171080920  -0.12065737   0.89510649
1.4596800  0.3842200  1171082720   0.01813956   0.88811034
1.4596800  0.3842200  1171084520   0.14988998   0.85221958
1.4596800  0.3842200  1171086320   0.26713127   0.78940123
1.4596800  0.3842200  1171088120   0.36334929   0.70290339
1.4596800  0.3842200  1171089920   0.43341607   0.59709299
1.4596800  0.3842200  1171091720   0.47390148   0.47715533
1.4596800  0.3842200  1171093520   0.48328194   0.34877995
1.4596800  0.3842200  1171095320   0.46204755   0.21782476
1.4596800  0.3842200  1171097120   0.41261360   0.08995236
1.4596800  0.3842200  1171098920   0.33916971  -0.02969349
1.4596800  0.3842200  1171100720   0.24736306  -0.13678284
1.4596800  0.3842200  1171103484   0.08622503  -0.26959121
1.4596800  0.3842200  1171105284  -0.02086049  -0.33285978
1.4596800  0.3842200  1171107084  -0.12107392  -0.37744260
1.4596800  0.3842200  1171108884  -0.20785519  -0.40440512
1.4596800  0.3842200  1171110684  -0.27575755  -0.41587219
1.4596800  0.3842200  1171112484  -0.32082921  -0.41483179
1.4596800  0.3842200  1171114284  -0.34085023  -0.40484315
1.4596800  0.3842200  1171116084  -0.33548847  -0.38974959
1.4596800  0.3842200  1171117884  -0.30629769  -0.37335423
1.4596800  0.3842200  1171119684  -0.25657949  -0.35910839
1.4596800  0.3842200  1171121484  -0.19116023  -0.34984469
1.4596800  0.3842200  1171164084  -0.34609917   0.84180528
1.4596800  0.3842200  1171165884  -0.21319398   0.88339877
1.4596800  0.3842200  1171167684  -0.07410154   0.89604837
1.4596800  0.3842200  1171169484   0.06321573   0.87928963
1.4596800  0.3842200  1171171284   0.19092178   0.83413929
1.4596800  0.3842200  1171173084   0.30182099   0.76300961
1.4596800  0.3842200  1171174884   0.38981351   0.66954207
1.4596800  0.3842200  1171176684   0.45031187   0.55841619
1.4596800  0.3842200  1171178484   0.48049995   0.43501753
1.4596800  0.3842200  1171180284   0.47952548   0.30513465
1.4596800  0.3842200  1171182084   0.44853404   0.17459710
1.4596800  0.3842200  1171183884   0.39055094   0.04892938
1.4596800  0.3842200  1171190684   0.02416687  -0.30830550
1.4596800  0.3842200  1171192484  -0.07981493  -0.36075765
1.4596800  0.3842200  1171194284  -0.17303818  -0.39499897
1.4596800  0.3842200  1171196084  -0.24952981  -0.41272134
1.4596800  0.3842200  1171197884  -0.30466968  -0.41658285
1.4596800  0.3842200  1171199684  -0.33547643  -0.40993246
1.4596800  0.3842200  1171201484  -0.34080726  -0.39653155
1.4596800  0.3842200  1171203284  -0.32142654  -0.38024050
1.4596800  0.3842200  1171205084  -0.27991229  -0.36469391
1.4596800  0.3842200  1171206884  -0.22048691  -0.35301992
1.4596800  0.3842200  1171208684  -0.14868075  -0.34758222
1.4596800  0.3842200  1171210484  -0.07093775  -0.34979320
1.4596800  0.3842200  1171212284   0.00585198  -0.36000183
1.4596800  0.3842200  1171214084   0.07485207  -0.37745684
1.4596800  0.3842200  1171219216   0.17743084  -0.44746330
1.4596800  0.3842200  1171221016   0.16818881  -0.46883860
1.4596800  0.3842200  1171222816   0.13310629  -0.48227409
1.4596800  0.3842200  1171224616   0.07346291  -0.48389095
1.4596800  0.3842200  1171226416  -0.00761236  -0.47026724
1.4596800  0.3842200  1171228216  -0.10536160  -0.43870419
1.4596800  0.3842200  1171230016  -0.21369419  -0.38749471
1.4596800  0.3842200  1171231816  -0.32560125  -0.31609929
1.4596800  0.3842200  1171233616  -0.43362281  -0.22524178
1.4596800  0.3842200  1171235416  -0.53036755  -0.11695621
1.4596800  0.3842200  1171237216  -0.60900116   0.00550539
1.4596800  0.3842200  1171239016  -0.66373247   0.13780954
1.4596800  0.3842200  1171240816  -0.69021904   0.27477378
1.4596800  0.3842200  1171242616  -0.68584698   0.41065136
1.4596800  0.3842200  1171244416  -0.64997399   0.53946900
1.4596800  0.3842200  1171246216  -0.58394009   0.65537113
1.4596800  0.3842200  1171248016  -0.49102011   0.75297230
1.4596800  0.3842200  1171249816  -0.37622494   0.82769263
1.4596800  0.3842200  1171251616  -0.24595824   0.87600654
1.4596800  0.3842200  1171253416  -0.10763076   0.89570004
1.4596800  0.3842200  1171255216   0.03084118   0.88596576
1.4596800  0.3842200  1171257016   0.16154256   0.84745997
1.4596800  0.3842200  1171258816   0.27708068   0.78227782
1.4596800  0.3842200  1171260616   0.37105367   0.69378000
1.4596800  0.3842200  1171262416   0.43847862   0.58642310
1.4596800  0.3842200  1171264216   0.47609827   0.46545330
1.4596800  0.3842200  1171266016   0.48257288   0.33658981
1.4596800  0.3842200  1171267816   0.45857832   0.20568866
1.4596800  0.3842200  1171269616   0.40670398   0.07837638
1.4596800  0.3842200  1171271416   0.33128950  -0.04026758
1.4596800  0.3842200  1171273216   0.23809972  -0.14600089
1.4596800  0.3842200  1171275016   0.13391563  -0.23563527
1.4596800  0.3842200  1171276816   0.02607740  -0.30719995
1.4596800  0.3842200  1171278616  -0.07803641  -0.35998625
1.4596800  0.3842200  1171280416  -0.17150486  -0.39453727
1.4596800  0.3842200  1171282216  -0.24834406  -0.41253817
1.4596800  0.3842200  1171290236  -0.30576259  -0.37314382
1.4596800  0.3842200  1171292036  -0.25580460  -0.35894799
1.4596800  0.3842200  1171293836  -0.19021553  -0.34976554
1.4596800  0.3842200  1171295636  -0.11497899  -0.34756279
1.4596800  0.3842200  1171297436  -0.03679747  -0.35329685
1.4596800  0.3842200  1171324473  -0.64539790   0.08497835
1.4596800  0.3842200  1171326273  -0.68338841   0.22077242
1.4596800  0.3842200  1171328073  -0.69133264   0.35778573
1.4596800  0.3842200  1171331881  -0.60511631   0.62485009
1.4596800  0.3842200  1171333681  -0.51921862   0.72802508
1.4596800  0.3842200  1171335481  -0.40990096   0.80949372
1.4596800  0.3842200  1171337281  -0.28321427   0.86540753
1.4596800  0.3842200  1171339081  -0.14634216   0.89318180
1.4596800  0.3842200  1171340881  -0.00710718   0.89160174
1.4596800  0.3842200  1171342681   0.12652114   0.86092329
1.4596800  0.3842200  1171344481   0.24695653   0.80285436
1.4596800  0.3842200  1171346281   0.34747383   0.72041380
1.4596800  0.3842200  1171348081   0.42266589   0.61779016
1.4596800  0.3842200  1171349881   0.46876708   0.50003487
1.4596800  0.3842200  1171351681   0.48389515   0.37277240
1.4596800  0.3842200  1171353481   0.46817079   0.24185723
1.4596800  0.3842200  1171355281   0.42365947   0.11301156
1.4596800  0.3842200  1171357081   0.35424975  -0.00850125
1.4596800  0.3842200  1171358881   0.26534387  -0.11818199
1.4596800  0.3842200  1171360681   0.16348699  -0.21253124
1.4596800  0.3842200  1171362481   0.05591530  -0.28923261
1.4596800  0.3842200  1171364281  -0.04995323  -0.34722200
1.4596800  0.3842200  1171366081  -0.14702120  -0.38670683
1.4596800  0.3842200  1171367881  -0.22900081  -0.40906930
1.4596800  0.3842200  1171369681  -0.29082832  -0.41669714
1.4596800  0.3842200  1171371481  -0.32902032  -0.41277075
1.4596800  0.3842200  1171373281  -0.34187534  -0.40095881
1.4596800  0.3842200  1171375081  -0.32959542  -0.38512582
1.4596800  0.3842200  1171376881  -0.29424539  -0.36900717
1.4596800  0.3842200  1171378681  -0.23958054  -0.35590565
1.4596800  0.3842200  1171380481  -0.17079046  -0.34843507
1.4596800  0.3842200  1171382281  -0.09409317  -0.34830362
1.4596800  0.3842200  1171384081  -0.01629966  -0.35618085
1.4596800  0.3842200  1171385881   0.05568797  -0.37163973
1.4596800  0.3842200  1171387681   0.11536881  -0.39318123
1.4596800  0.3842200  1171389481   0.15712687  -0.41834983
1.4596800  0.3842200  1171394981   0.13733134  -0.48148692
1.4596800  0.3842200  1171396781   0.07981270  -0.48432565
1.4596800  0.3842200  1171398581   0.00050714  -0.47220838
